col_0,col_1,col_2,col_3,col_4,col_5,label_0,label_1,label_2
usual,critical,completed,more,not_recom,not_recom,1,0,1
usual,critical,completed,more,recommended,priority,1,0,0
usual,critical,completed,more,priority,spec_prior,1,0,0
usual,critical,completed,more,not_recom,not_recom,1,0,0
usual,critical,completed,more,recommended,spec_prior,1,0,0
usual,critical,completed,more,recommended,priority,0,1,1
usual,critical,completed,more,priority,spec_prior,0,1,1
usual,critical,completed,more,not_recom,not_recom,0,1,1
usual,critical,completed,more,recommended,priority,0,1,0
usual,critical,completed,more,priority,spec_prior,0,1,0
usual,critical,completed,more,not_recom,not_recom,0,1,0
usual,critical,completed,more,recommended,spec_prior,0,1,0
usual,critical,completed,more,recommended,priority,0,0,1
usual,critical,completed,more,priority,spec_prior,0,0,1
usual,critical,completed,more,not_recom,not_recom,0,0,1
usual,critical,completed,more,recommended,priority,0,0,0
usual,critical,completed,more,priority,spec_prior,0,0,0
usual,critical,completed,more,not_recom,not_recom,0,0,0
usual,critical,completed,more,recommended,spec_prior,0,0,0
usual,critical,incomplete,1,recommended,priority,1,1,1
usual,critical,incomplete,1,priority,priority,1,1,1
usual,critical,incomplete,1,not_recom,not_recom,1,1,1
usual,critical,incomplete,1,recommended,priority,1,1,0
usual,critical,incomplete,1,priority,priority,1,1,0
usual,critical,incomplete,1,not_recom,not_recom,1,1,0
usual,critical,incomplete,1,recommended,priority,1,0,1
usual,critical,incomplete,1,priority,priority,1,0,1
usual,critical,incomplete,1,not_recom,not_recom,1,0,1
usual,critical,incomplete,1,recommended,priority,1,0,0
usual,critical,incomplete,1,priority,priority,1,0,0
usual,critical,incomplete,1,not_recom,not_recom,1,0,0
usual,critical,incomplete,1,recommended,priority,0,1,1
usual,critical,incomplete,1,priority,priority,0,1,1
usual,critical,incomplete,1,not_recom,not_recom,0,1,1
usual,critical,incomplete,1,recommended,priority,0,1,0
usual,critical,incomplete,1,priority,priority,0,1,0
usual,critical,incomplete,1,not_recom,not_recom,0,1,0
usual,critical,incomplete,1,recommended,priority,0,0,1
usual,critical,incomplete,1,priority,priority,0,0,1
usual,critical,incomplete,1,not_recom,not_recom,0,0,1
usual,critical,incomplete,1,recommended,priority,0,0,0
usual,critical,incomplete,1,priority,priority,0,0,0
usual,critical,incomplete,1,not_recom,not_recom,0,0,0
usual,critical,incomplete,1,priority,spec_prior,0,1,1
usual,critical,incomplete,1,priority,spec_prior,0,1,0
usual,critical,incomplete,1,recommended,spec_prior,0,1,0
usual,critical,incomplete,1,priority,spec_prior,0,0,1
usual,critical,incomplete,1,priority,spec_prior,0,0,0
usual,critical,incomplete,1,recommended,spec_prior,0,0,0
usual,critical,incomplete,2,recommended,priority,1,1,1
usual,critical,incomplete,2,priority,priority,1,1,1
usual,critical,incomplete,2,not_recom,not_recom,1,1,1
usual,critical,incomplete,2,recommended,priority,1,1,0
usual,critical,incomplete,2,priority,priority,1,1,0
usual,critical,incomplete,2,not_recom,not_recom,1,1,0
usual,critical,incomplete,2,recommended,priority,1,0,1
usual,critical,incomplete,2,priority,spec_prior,1,0,1
usual,critical,incomplete,2,not_recom,not_recom,1,0,1
usual,critical,incomplete,2,recommended,priority,1,0,0
usual,critical,incomplete,2,priority,spec_prior,1,0,0
usual,critical,incomplete,2,not_recom,not_recom,1,0,0
usual,critical,incomplete,2,recommended,spec_prior,1,0,0
usual,critical,incomplete,2,recommended,priority,0,1,1
usual,critical,incomplete,2,priority,spec_prior,0,1,1
usual,critical,incomplete,2,not_recom,not_recom,0,1,1
usual,critical,incomplete,2,recommended,priority,0,1,0
usual,critical,incomplete,2,priority,spec_prior,0,1,0
usual,critical,incomplete,2,not_recom,not_recom,0,1,0
usual,critical,incomplete,2,recommended,spec_prior,0,1,0
usual,critical,incomplete,2,recommended,priority,0,0,1
usual,critical,incomplete,2,priority,spec_prior,0,0,1
usual,critical,incomplete,2,not_recom,not_recom,0,0,1
usual,critical,incomplete,2,recommended,priority,0,0,0
usual,critical,incomplete,2,priority,spec_prior,0,0,0
usual,critical,incomplete,2,not_recom,not_recom,0,0,0
usual,critical,incomplete,2,recommended,spec_prior,0,0,0
usual,critical,incomplete,3,recommended,priority,1,1,1
usual,critical,incomplete,3,priority,priority,1,1,1
usual,critical,incomplete,3,not_recom,not_recom,1,1,1
usual,critical,incomplete,3,recommended,priority,1,1,0
usual,critical,incomplete,3,priority,priority,1,1,0
usual,critical,incomplete,3,not_recom,not_recom,1,1,0
usual,critical,incomplete,3,recommended,priority,1,0,1
usual,critical,incomplete,3,priority,spec_prior,1,0,1
usual,critical,incomplete,3,not_recom,not_recom,1,0,1
usual,critical,incomplete,3,recommended,priority,1,0,0
usual,critical,incomplete,3,priority,spec_prior,1,0,0
usual,critical,incomplete,3,not_recom,not_recom,1,0,0
usual,critical,incomplete,3,recommended,spec_prior,1,0,0
usual,critical,incomplete,3,recommended,priority,0,1,1
usual,critical,incomplete,3,priority,spec_prior,0,1,1
usual,critical,incomplete,3,not_recom,not_recom,0,1,1
usual,critical,incomplete,3,recommended,priority,0,1,0
usual,critical,incomplete,3,priority,spec_prior,0,1,0
usual,critical,incomplete,3,not_recom,not_recom,0,1,0
usual,critical,incomplete,3,recommended,spec_prior,0,1,0
usual,critical,incomplete,3,recommended,priority,0,0,1
usual,critical,incomplete,3,priority,spec_prior,0,0,1
usual,critical,incomplete,3,not_recom,not_recom,0,0,1
usual,critical,incomplete,3,recommended,priority,0,0,0
usual,critical,incomplete,3,priority,spec_prior,0,0,0
usual,critical,incomplete,3,not_recom,not_recom,0,0,0
usual,critical,incomplete,3,recommended,spec_prior,0,0,0
usual,critical,incomplete,more,recommended,priority,1,1,1
usual,critical,incomplete,more,priority,priority,1,1,1
usual,critical,incomplete,more,not_recom,not_recom,1,1,1
usual,critical,incomplete,more,recommended,priority,1,1,0
usual,critical,incomplete,more,priority,priority,1,1,0
usual,critical,incomplete,more,not_recom,not_recom,1,1,0
usual,critical,incomplete,more,recommended,priority,1,0,1
usual,critical,incomplete,more,priority,spec_prior,1,0,1
usual,critical,incomplete,more,not_recom,not_recom,1,0,1
usual,critical,incomplete,more,recommended,priority,1,0,0
usual,critical,incomplete,more,priority,spec_prior,1,0,0
usual,critical,incomplete,more,not_recom,not_recom,1,0,0
usual,critical,incomplete,more,recommended,spec_prior,1,0,0
usual,critical,incomplete,more,recommended,priority,0,1,1
usual,critical,incomplete,more,priority,spec_prior,0,1,1
usual,critical,incomplete,more,not_recom,not_recom,0,1,1
usual,critical,incomplete,more,recommended,priority,0,1,0
usual,critical,incomplete,more,priority,spec_prior,0,1,0
usual,critical,incomplete,more,not_recom,not_recom,0,1,0
usual,critical,incomplete,more,recommended,spec_prior,0,1,0
usual,critical,incomplete,more,recommended,priority,0,0,1
usual,critical,incomplete,more,priority,spec_prior,0,0,1
usual,critical,incomplete,more,not_recom,not_recom,0,0,1
usual,critical,incomplete,more,recommended,priority,0,0,0
usual,critical,incomplete,more,priority,spec_prior,0,0,0
usual,critical,incomplete,more,not_recom,not_recom,0,0,0
usual,critical,incomplete,more,recommended,spec_prior,0,0,0
usual,critical,foster,1,recommended,priority,1,1,1
usual,critical,foster,1,priority,priority,1,1,1
usual,critical,foster,1,not_recom,not_recom,1,1,1
usual,critical,foster,1,recommended,priority,1,1,0
usual,critical,foster,1,priority,priority,1,1,0
usual,critical,foster,1,not_recom,not_recom,1,1,0
usual,critical,foster,1,recommended,priority,1,0,1
usual,critical,foster,1,priority,spec_prior,1,0,1
usual,critical,foster,1,not_recom,not_recom,1,0,1
usual,critical,foster,1,recommended,priority,1,0,0
usual,critical,foster,1,priority,spec_prior,1,0,0
usual,critical,foster,1,not_recom,not_recom,1,0,0
usual,critical,foster,1,recommended,spec_prior,1,0,0
usual,critical,foster,1,recommended,priority,0,1,1
usual,critical,foster,1,priority,spec_prior,0,1,1
usual,critical,foster,1,not_recom,not_recom,0,1,1
usual,critical,foster,1,recommended,priority,0,1,0
usual,critical,foster,1,priority,spec_prior,0,1,0
usual,critical,foster,1,not_recom,not_recom,0,1,0
usual,critical,foster,1,recommended,spec_prior,0,1,0
usual,critical,foster,1,recommended,priority,0,0,1
usual,critical,foster,1,priority,spec_prior,0,0,1
usual,critical,foster,1,not_recom,not_recom,0,0,1
usual,critical,foster,1,recommended,priority,0,0,0
usual,critical,foster,1,priority,spec_prior,0,0,0
usual,critical,foster,1,not_recom,not_recom,0,0,0
usual,critical,foster,1,recommended,spec_prior,0,0,0
usual,critical,foster,2,recommended,priority,1,1,1
usual,critical,foster,2,priority,priority,1,1,1
usual,critical,foster,2,not_recom,not_recom,1,1,1
usual,critical,foster,2,recommended,priority,1,1,0
usual,critical,foster,2,priority,priority,1,1,0
usual,critical,foster,2,not_recom,not_recom,1,1,0
usual,critical,foster,2,recommended,priority,1,0,1
usual,critical,foster,2,priority,spec_prior,1,0,1
usual,critical,foster,2,not_recom,not_recom,1,0,1
usual,critical,foster,2,recommended,priority,1,0,0
usual,critical,foster,2,priority,spec_prior,1,0,0
usual,critical,foster,2,not_recom,not_recom,1,0,0
usual,critical,foster,2,recommended,spec_prior,1,0,0
usual,critical,foster,2,recommended,priority,0,1,1
usual,critical,foster,2,priority,spec_prior,0,1,1
usual,critical,foster,2,not_recom,not_recom,0,1,1
usual,critical,foster,2,recommended,priority,0,1,0
usual,critical,foster,2,priority,spec_prior,0,1,0
usual,critical,foster,2,not_recom,not_recom,0,1,0
usual,critical,foster,2,recommended,spec_prior,0,1,0
usual,critical,foster,2,recommended,priority,0,0,1
usual,critical,foster,2,priority,spec_prior,0,0,1
usual,critical,foster,2,not_recom,not_recom,0,0,1
usual,critical,foster,2,recommended,priority,0,0,0
usual,critical,foster,2,priority,spec_prior,0,0,0
usual,critical,foster,2,not_recom,not_recom,0,0,0
usual,critical,foster,2,recommended,spec_prior,0,0,0
usual,critical,foster,3,recommended,priority,1,1,1
usual,critical,foster,3,priority,priority,1,1,1
usual,critical,foster,3,not_recom,not_recom,1,1,1
usual,critical,foster,3,recommended,priority,1,1,0
usual,critical,foster,3,priority,priority,1,1,0
usual,critical,foster,3,not_recom,not_recom,1,1,0
usual,critical,foster,3,recommended,priority,1,0,1
usual,critical,foster,3,priority,spec_prior,1,0,1
usual,critical,foster,3,not_recom,not_recom,1,0,1
usual,critical,foster,3,recommended,priority,1,0,0
usual,critical,foster,3,priority,spec_prior,1,0,0
usual,critical,foster,3,not_recom,not_recom,1,0,0
usual,critical,foster,3,recommended,spec_prior,1,0,0
usual,critical,foster,3,recommended,priority,0,1,1
usual,critical,foster,3,priority,spec_prior,0,1,1
usual,critical,foster,3,not_recom,not_recom,0,1,1
usual,critical,foster,3,recommended,priority,0,1,0
usual,critical,foster,3,priority,spec_prior,0,1,0
usual,critical,foster,3,not_recom,not_recom,0,1,0
usual,critical,foster,3,recommended,spec_prior,0,1,0
usual,critical,foster,3,recommended,priority,0,0,1
usual,critical,foster,3,priority,spec_prior,0,0,1
usual,critical,foster,3,not_recom,not_recom,0,0,1
usual,critical,foster,3,recommended,priority,0,0,0
usual,critical,foster,3,priority,spec_prior,0,0,0
usual,critical,foster,3,not_recom,not_recom,0,0,0
usual,critical,foster,3,recommended,spec_prior,0,0,0
usual,critical,foster,more,recommended,priority,1,1,1
usual,critical,foster,more,priority,priority,1,1,1
usual,critical,foster,more,not_recom,not_recom,1,1,1
usual,critical,foster,more,recommended,priority,1,1,0
usual,critical,foster,more,priority,priority,1,1,0
usual,critical,foster,more,not_recom,not_recom,1,1,0
usual,critical,foster,more,recommended,priority,1,0,1
usual,critical,foster,more,priority,spec_prior,1,0,1
usual,critical,foster,more,not_recom,not_recom,1,0,1
usual,critical,foster,more,recommended,priority,1,0,0
usual,critical,foster,more,priority,spec_prior,1,0,0
usual,critical,foster,more,not_recom,not_recom,1,0,0
usual,critical,foster,more,recommended,spec_prior,1,0,0
usual,critical,foster,more,recommended,priority,0,1,1
usual,critical,foster,more,priority,spec_prior,0,1,1
usual,critical,foster,more,not_recom,not_recom,0,1,1
usual,critical,foster,more,recommended,priority,0,1,0
usual,critical,foster,more,priority,spec_prior,0,1,0
usual,critical,foster,more,not_recom,not_recom,0,1,0
usual,critical,foster,more,recommended,spec_prior,0,1,0
usual,critical,foster,more,recommended,priority,0,0,1
usual,critical,foster,more,priority,spec_prior,0,0,1
usual,critical,foster,more,not_recom,not_recom,0,0,1
usual,critical,foster,more,recommended,priority,0,0,0
usual,critical,foster,more,priority,spec_prior,0,0,0
usual,critical,foster,more,not_recom,not_recom,0,0,0
usual,critical,foster,more,recommended,spec_prior,0,0,0
usual,very_crit,complete,1,recommended,priority,1,1,1
usual,very_crit,complete,1,priority,priority,1,1,1
usual,very_crit,complete,1,not_recom,not_recom,1,1,1
usual,very_crit,complete,1,recommended,priority,1,1,0
usual,very_crit,complete,1,priority,priority,1,1,0
usual,very_crit,complete,1,not_recom,not_recom,1,1,0
usual,very_crit,complete,1,recommended,priority,1,0,1
usual,very_crit,complete,1,priority,spec_prior,1,0,1
usual,very_crit,complete,1,not_recom,not_recom,1,0,1
usual,very_crit,complete,1,recommended,priority,1,0,0
usual,very_crit,complete,1,priority,spec_prior,1,0,0
usual,very_crit,complete,1,not_recom,not_recom,1,0,0
usual,very_crit,complete,1,recommended,spec_prior,1,0,0
usual,very_crit,complete,1,recommended,priority,0,1,1
usual,very_crit,complete,1,priority,spec_prior,0,1,1
usual,very_crit,complete,1,not_recom,not_recom,0,1,1
usual,very_crit,complete,1,recommended,priority,0,1,0
usual,very_crit,complete,1,priority,spec_prior,0,1,0
usual,very_crit,complete,1,not_recom,not_recom,0,1,0
usual,very_crit,complete,1,recommended,spec_prior,0,1,0
usual,very_crit,complete,1,recommended,priority,0,0,1
usual,very_crit,complete,1,priority,spec_prior,0,0,1
usual,very_crit,complete,1,not_recom,not_recom,0,0,1
usual,very_crit,complete,1,recommended,priority,0,0,0
usual,very_crit,complete,1,priority,spec_prior,0,0,0
usual,very_crit,complete,1,not_recom,not_recom,0,0,0
usual,very_crit,complete,1,recommended,spec_prior,0,0,0
usual,very_crit,complete,2,recommended,priority,1,1,1
usual,very_crit,complete,2,priority,spec_prior,1,1,1
usual,very_crit,complete,2,not_recom,not_recom,1,1,1
usual,very_crit,complete,2,recommended,priority,1,1,0
usual,very_crit,complete,2,priority,spec_prior,1,1,0
usual,very_crit,complete,2,not_recom,not_recom,1,1,0
usual,very_crit,complete,2,recommended,spec_prior,1,1,0
usual,very_crit,complete,2,recommended,priority,1,0,1
usual,very_crit,complete,2,priority,spec_prior,1,0,1
usual,very_crit,complete,2,not_recom,not_recom,1,0,1
usual,very_crit,complete,2,recommended,priority,1,0,0
usual,very_crit,complete,2,priority,spec_prior,1,0,0
usual,very_crit,complete,2,not_recom,not_recom,1,0,0
usual,very_crit,complete,2,recommended,spec_prior,1,0,0
usual,very_crit,complete,2,recommended,priority,0,1,1
usual,very_crit,complete,2,priority,spec_prior,0,1,1
usual,very_crit,complete,2,not_recom,not_recom,0,1,1
usual,very_crit,complete,2,recommended,priority,0,1,0
usual,very_crit,complete,2,priority,spec_prior,0,1,0
usual,very_crit,complete,2,not_recom,not_recom,0,1,0
usual,very_crit,complete,2,recommended,spec_prior,0,1,0
usual,very_crit,complete,2,recommended,priority,0,0,1
usual,very_crit,complete,2,priority,spec_prior,0,0,1
usual,very_crit,complete,2,not_recom,not_recom,0,0,1
usual,very_crit,complete,2,recommended,priority,0,0,0
usual,very_crit,complete,2,priority,spec_prior,0,0,0
usual,very_crit,complete,2,not_recom,not_recom,0,0,0
usual,very_crit,complete,2,recommended,spec_prior,0,0,0
usual,very_crit,complete,2,recommended,spec_prior,0,1,1
usual,very_crit,complete,2,recommended,spec_prior,0,0,1
